,CustomerID,Recency,Frequency,Monetary,Cluster
1450,14393.0,218,1,24.900000000000002,0
1451,14395.0,2,9,2837.76,2
1452,14396.0,65,2,451.09,0
1453,14397.0,3,16,982.9200000000001,0
1454,14400.0,149,1,326.48,0
1455,14401.0,4,13,2263.4399999999996,2
1456,14403.0,217,2,91.35,0
1457,14404.0,34,6,1051.73,0
1458,14406.0,119,1,94.35000000000001,0
1459,14407.0,107,5,981.53,0
1460,14408.0,11,7,1816.03,0
1461,14409.0,71,4,839.72,0
1462,14410.0,92,9,845.0699999999999,0
1463,14411.0,311,1,229.8,0
1464,14412.0,43,2,535.3300000000002,0
1465,14413.0,362,1,104.35,0
1466,14414.0,92,7,1009.62,0
1467,14415.0,1,13,5023.26,2
1468,14416.0,22,2,189.50000000000003,0
1469,14418.0,4,3,1492.24,0
1470,14419.0,11,6,927.3399999999999,0
1471,14420.0,99,1,387.52,0
1472,14421.0,57,2,728.6100000000001,0
1473,14422.0,1,6,3171.6400000000003,2
1474,14423.0,218,1,20.4,0
1475,14426.0,24,9,2753.41,2
1476,14427.0,50,2,287.74,0
1477,14428.0,7,5,683.5400000000001,0
1478,14431.0,303,1,267.96,0
1479,14432.0,10,6,1891.58,0
1480,14434.0,38,4,398.40000000000003,0
1481,14436.0,99,1,76.56,0
1482,14437.0,366,1,63.0,0
1483,14438.0,306,1,131.9,0
1484,14439.0,320,1,441.4,0
1485,14440.0,8,4,1034.18,0
1486,14441.0,1,4,1091.79,0
1487,14442.0,205,2,478.37,0
1488,14443.0,54,4,1314.08,0
1489,14446.0,1,4,849.0699999999999,0
1490,14447.0,19,5,1147.33,0
1491,14448.0,9,2,127.80000000000001,0
1492,14449.0,19,4,823.02,0
1493,14450.0,181,3,460.25000000000006,0
1494,14451.0,60,2,626.9000000000001,0
1495,14452.0,11,2,184.75,0
1496,14453.0,190,1,91.72999999999999,0
1497,14456.0,5,9,2608.71,2
1498,14457.0,311,1,68.64,0
1499,14459.0,155,1,1111.46,0
1500,14460.0,110,3,150.0,0
1501,14461.0,148,3,1232.76,0
1502,14462.0,66,11,1362.73,0
1503,14463.0,205,1,39.599999999999994,0
1504,14465.0,247,3,480.64000000000004,0
1505,14466.0,29,7,1008.7500000000001,0
1506,14467.0,18,4,530.01,0
1507,14470.0,12,2,253.98999999999998,0
1508,14472.0,104,8,1294.75,0
1509,14473.0,74,1,95.28,0
1510,14474.0,46,1,210.06,0
1511,14475.0,72,3,620.3100000000001,0
1512,14476.0,257,1,144.95000000000002,0
1513,14477.0,51,1,83.2,0
1514,14479.0,254,2,234.79999999999998,0
1515,14480.0,11,1,250.05,0
1516,14481.0,165,2,520.56,0
1517,14482.0,18,6,997.03,0
1518,14483.0,282,1,137.1,0
1519,14484.0,50,1,301.76,0
1520,14485.0,39,1,138.6,0
1521,14487.0,27,6,909.3800000000002,0
1522,14488.0,68,1,706.18,0
1523,14489.0,207,1,410.5,0
1524,14491.0,175,2,220.98000000000005,0
1525,14493.0,7,5,1959.38,0
1526,14494.0,26,1,139.56,0
1527,14495.0,51,2,123.79999999999998,0
1528,14496.0,312,2,291.92,0
1529,14497.0,309,1,293.87,0
1530,14498.0,43,5,1250.7199999999998,0
1531,14499.0,26,3,714.54,0
1532,14500.0,88,2,218.10000000000002,0
1533,14501.0,184,2,231.86,0
1534,14502.0,20,9,1760.13,0
1535,14503.0,3,6,2563.91,2
1536,14504.0,47,4,404.61,0
1537,14505.0,17,8,4296.3,2
1538,14506.0,17,5,1070.9,0
1539,14507.0,40,5,878.0799999999999,0
1540,14508.0,22,2,177.54999999999998,0
1541,14511.0,11,5,1154.66,0
1542,14512.0,188,2,175.63,0
1543,14513.0,207,2,183.75,0
1544,14514.0,61,3,694.4,0
1545,14515.0,18,6,1241.28,0
1546,14517.0,33,2,192.55000000000004,0
1547,14518.0,64,1,82.69,0
1548,14520.0,2,1,10.2,0
1549,14522.0,92,2,199.45999999999998,0
1550,14523.0,108,1,149.01000000000002,0
1551,14524.0,32,9,1391.93,0
1552,14525.0,20,9,2111.86,2
1553,14527.0,3,54,3675.5200000000004,2
1554,14528.0,37,1,234.84,0
1555,14529.0,60,3,519.16,0
1556,14530.0,26,6,1761.0500000000002,0
1557,14532.0,236,3,200.4,0
1558,14533.0,25,6,721.74,0
1559,14534.0,3,18,2608.5600000000004,2
1560,14535.0,60,3,2333.38,2
1561,14536.0,260,1,69.25,0
1562,14537.0,58,1,355.56000000000006,0
1563,14538.0,65,2,298.65000000000003,0
1564,14539.0,16,2,488.4199999999999,0
1565,14540.0,10,3,700.41,0
1566,14541.0,59,8,1342.3000000000002,0
1567,14542.0,186,1,31.85,0
1568,14543.0,29,16,975.99,0
1569,14544.0,24,2,1103.3700000000001,0
1570,14546.0,5,5,2187.43,2
1571,14547.0,4,8,3248.11,2
1572,14549.0,311,1,224.98,0
1573,14550.0,11,2,650.7700000000002,0
1574,14551.0,18,2,133.23000000000002,0
1575,14552.0,152,1,149.52,0
1576,14553.0,19,5,543.62,0
1577,14554.0,10,4,1824.98,0
1578,14555.0,57,2,224.7,0
1579,14557.0,85,1,287.44000000000005,0
1580,14560.0,17,13,600.0300000000001,0
1581,14561.0,76,3,932.1700000000001,0
1582,14562.0,4,18,3756.1200000000003,2
1583,14565.0,96,4,2467.71,2
1584,14567.0,57,2,1186.5600000000002,0
1585,14569.0,1,1,80.09,0
1586,14570.0,281,2,106.91,0
1587,14572.0,3,7,2148.21,2
1588,14573.0,180,9,612.8500000000001,0
1589,14576.0,372,1,35.400000000000006,0
1590,14577.0,13,4,859.7100000000002,0
1591,14578.0,3,1,111.51,0
1592,14581.0,17,1,95.66999999999999,0
1593,14582.0,41,1,64.46000000000001,0
1594,14583.0,6,5,793.45,0
1595,14584.0,169,4,615.2099999999999,0
1596,14585.0,50,1,148.55,0
1597,14586.0,277,1,202.44000000000003,0
1598,14587.0,19,9,1197.83,0
1599,14591.0,15,4,847.1099999999999,0
1600,14592.0,35,3,510.04,0
1601,14593.0,22,3,423.6500000000001,0
1602,14594.0,7,2,273.28,0
1603,14595.0,20,6,1498.3600000000001,0
1604,14597.0,11,1,295.74,0
1605,14598.0,44,1,221.97,0
1606,14600.0,306,1,236.43000000000004,0
1607,14601.0,11,1,123.96000000000002,0
1608,14606.0,1,90,7397.91,2
1609,14607.0,19,3,167.7,0
1610,14608.0,4,3,1017.15,0
1611,14616.0,285,1,10.08,0
1612,14618.0,9,3,337.44,0
1613,14619.0,246,1,263.74,0
1614,14620.0,206,2,288.79,0
1615,14621.0,1,5,1422.92,0
1616,14622.0,185,1,270.92999999999995,0
1617,14623.0,32,5,596.25,0
1618,14624.0,57,2,225.84999999999997,0
1619,14625.0,196,2,573.83,0
1620,14626.0,24,4,1979.2700000000002,0
1621,14628.0,91,2,376.01,0
1622,14629.0,4,2,454.81000000000006,0
1623,14631.0,51,3,651.5200000000001,0
1624,14632.0,263,1,79.93999999999998,0
1625,14633.0,266,1,190.55,0
1626,14636.0,36,2,531.25,0
1627,14638.0,51,1,269.6,0
1628,14639.0,52,6,1922.72,0
1629,14640.0,24,6,1492.5099999999998,0
1630,14641.0,22,1,110.46,0
1631,14642.0,59,1,19.8,0
1632,14643.0,170,2,272.07,0
1633,14644.0,68,2,381.0199999999999,0
1634,14645.0,157,2,395.62,0
1635,14646.0,2,45,9456.869999999999,2
1636,14647.0,201,1,236.04,0
1637,14649.0,5,4,815.31,0
1638,14651.0,67,2,485.3,0
1639,14652.0,77,1,88.33,0
1640,14653.0,1,7,1330.2,0
1641,14655.0,8,4,925.98,0
1642,14656.0,169,2,221.5,0
1643,14657.0,18,4,695.4699999999999,0
1644,14658.0,5,2,82.80000000000001,0
1645,14659.0,9,9,2170.98,2
1646,14660.0,87,2,256.24,0
1647,14661.0,27,1,41.05,0
1648,14662.0,29,4,579.65,0
1649,14664.0,20,2,560.64,0
1650,14665.0,61,4,1466.9500000000003,0
1651,14666.0,24,1,175.35,0
1652,14667.0,11,25,5606.59,2
1653,14669.0,242,3,1006.0700000000002,0
1654,14670.0,280,2,377.96,0
1655,14672.0,235,2,536.12,0
1656,14673.0,3,5,1334.6399999999999,0
1657,14675.0,16,1,380.11000000000007,0
1658,14676.0,31,5,702.12,0
1659,14680.0,25,15,3943.2,2
1660,14681.0,71,3,120.0,0
1661,14684.0,26,5,1109.21,0
1662,14687.0,107,1,217.01999999999998,0
1663,14688.0,8,20,3505.9700000000003,2
1664,14689.0,209,1,104.85000000000001,0
1665,14690.0,44,2,286.8999999999999,0
1666,14691.0,31,4,1060.4099999999999,0
1667,14692.0,137,4,540.7,0
1668,14693.0,265,1,45.4,0
1669,14696.0,4,7,1682.1899999999998,0
1670,14697.0,218,2,84.86,0
1671,14698.0,2,5,947.9199999999998,0
1672,14699.0,214,1,91.27999999999999,0
1673,14700.0,32,3,1309.83,0
1674,14701.0,11,8,1495.74,0
1675,14702.0,1,17,2057.44,0
1676,14703.0,15,1,318.16999999999996,0
1677,14704.0,20,7,1139.73,0
1678,14708.0,3,2,504.96000000000004,0
1679,14709.0,15,13,4257.92,2
1680,14710.0,14,4,523.48,0
1681,14711.0,10,11,1456.97,0
1682,14712.0,29,3,851.7300000000001,0
1683,14713.0,9,11,2001.9499999999998,0
1684,14714.0,24,1,46.9,0
1685,14715.0,25,4,513.28,0
1686,14716.0,43,2,206.89999999999998,0
1687,14719.0,2,5,1413.6399999999999,0
1688,14720.0,6,3,390.21000000000004,0
1689,14722.0,147,1,154.57000000000002,0
1690,14723.0,10,6,928.94,0
1691,14725.0,25,1,438.93,0
1692,14727.0,274,1,116.03,0
1693,14729.0,374,1,278.09,0
1694,14730.0,1,8,1343.82,0
1695,14731.0,47,3,346.13,0
1696,14732.0,8,8,1917.0899999999997,0
1697,14733.0,16,12,3360.0900000000006,2
1698,14735.0,4,30,3769.8200000000006,2
1699,14737.0,4,3,530.35,0
1700,14738.0,43,7,1095.2,0
1701,14739.0,20,6,542.8800000000001,0
1702,14740.0,197,3,1260.0600000000002,0
1703,14741.0,12,6,1229.4900000000002,0
1704,14744.0,16,5,208.02999999999997,0
1705,14745.0,113,5,1085.5000000000002,0
1706,14747.0,249,1,176.95,0
1707,14748.0,29,5,1330.0900000000001,0
1708,14752.0,44,1,129.0,0
1709,14753.0,87,1,468.65000000000003,0
1710,14754.0,45,2,549.6,0
1711,14755.0,10,11,4015.3200000000006,2
1712,14756.0,15,1,534.51,0
1713,14757.0,75,1,268.7,0
1714,14758.0,145,4,585.82,0
1715,14759.0,5,3,955.8700000000001,0
1716,14760.0,297,1,65.4,0
1717,14761.0,59,2,255.89999999999998,0
1718,14762.0,264,1,277.12,0
1719,14764.0,47,1,79.8,0
1720,14765.0,29,3,126.01,0
1721,14766.0,8,6,2194.2199999999993,2
1722,14768.0,17,2,192.60000000000002,0
1723,14769.0,3,8,7624.0,2
1724,14770.0,232,2,604.52,0
1725,14772.0,112,1,115.00999999999999,0
1726,14775.0,58,3,879.4199999999998,0
1727,14776.0,51,11,1239.5399999999997,0
1728,14778.0,127,2,634.6600000000001,0
1729,14779.0,281,3,163.75000000000003,0
1730,14780.0,55,2,388.98,0
1731,14782.0,320,1,110.10000000000001,0
1732,14784.0,26,2,231.32000000000002,0
1733,14785.0,15,1,39.480000000000004,0
1734,14788.0,7,2,593.8199999999998,0
1735,14789.0,29,1,169.20000000000002,0
1736,14790.0,17,4,531.46,0
1737,14792.0,64,1,6.2,0
1738,14793.0,21,1,228.99,0
1739,14794.0,3,6,932.5099999999999,0
1740,14795.0,166,1,4.25,0
1741,14796.0,1,17,6635.43,2
1742,14798.0,53,3,173.74,0
1743,14799.0,51,1,12.77,0
1744,14800.0,48,12,3548.5200000000004,2
1745,14801.0,61,1,138.08999999999997,0
1746,14803.0,162,3,279.45,0
1747,14804.0,9,1,179.82,0
1748,14805.0,15,4,137.0,0
1749,14806.0,75,1,66.0,0
1750,14808.0,40,7,1330.1,0
1751,14810.0,41,11,2029.5800000000002,0
1752,14813.0,370,2,104.98,0
1753,14815.0,37,2,737.22,0
1754,14817.0,200,2,962.0799999999999,0
1755,14818.0,74,3,363.05000000000007,0
1756,14819.0,64,2,122.52,0
1757,14820.0,21,4,382.94000000000005,0
1758,14821.0,367,1,48.800000000000004,0
1759,14823.0,180,3,172.63,0
1760,14824.0,10,4,580.46,0
1761,14825.0,4,12,1913.8600000000001,0
1762,14828.0,254,1,10.08,0
1763,14829.0,29,4,609.9799999999999,0
1764,14830.0,53,1,180.63,0
1765,14834.0,18,6,1125.0199999999998,0
1766,14836.0,10,3,84.6,0
1767,14837.0,90,4,1548.65,0
1768,14840.0,268,1,45.0,0
1769,14841.0,53,6,2534.98,2
1770,14842.0,44,4,2184.14,2
1771,14844.0,64,4,1846.8600000000001,0
1772,14847.0,149,1,218.39999999999998,0
1773,14849.0,22,25,6302.19,2
1774,14850.0,312,1,317.25,0
1775,14851.0,23,2,398.70000000000005,0
1776,14852.0,58,6,2032.3899999999999,0
1777,14853.0,24,2,88.5,0
1778,14854.0,78,7,1648.4299999999998,0
1779,14855.0,135,1,91.85000000000001,0
1780,14856.0,36,3,854.4400000000003,0
1781,14857.0,60,2,818.5699999999999,0
1782,14859.0,13,4,1165.54,0
1783,14860.0,19,1,149.44,0
1784,14861.0,52,1,83.37,0
1785,14862.0,26,2,727.6199999999999,0
1786,14863.0,29,1,266.76,0
1787,14865.0,7,2,43.08,0
1788,14866.0,11,3,197.72000000000003,0
1789,14867.0,186,3,482.08,0
1790,14868.0,3,8,2611.3900000000003,2
1791,14869.0,9,2,523.42,0
1792,14870.0,262,1,246.25,0
1793,14871.0,3,4,385.67999999999995,0
1794,14873.0,210,1,346.93,0
1795,14875.0,108,2,788.15,0
1796,14878.0,13,9,1015.34,0
1797,14880.0,77,3,525.09,0
1798,14881.0,20,1,221.20000000000002,0
1799,14882.0,27,2,426.8,0
1800,14883.0,19,6,727.75,0
1801,14885.0,132,1,102.0,0
1802,14886.0,253,1,313.1,0
1803,14888.0,207,1,328.7,0
1804,14889.0,336,1,135.9,0
1805,14890.0,254,1,125.65,0
1806,14891.0,148,2,468.1,0
1807,14893.0,10,2,997.4299999999998,0
1808,14894.0,85,1,543.5500000000001,0
1809,14895.0,8,19,7668.740000000001,2
1810,14896.0,205,2,384.82000000000005,0
1811,14897.0,8,4,555.88,0
1812,14898.0,23,6,767.52,0
1813,14901.0,11,8,939.16,0
1814,14902.0,26,1,299.65999999999997,0
1815,14903.0,21,5,2331.9799999999996,2
1816,14904.0,2,2,577.1200000000001,0
1817,14905.0,158,2,371.35,0
1818,14907.0,3,7,2931.53,2
1819,14908.0,74,1,135.3,0
1820,14910.0,3,4,374.65000000000003,0
1821,14911.0,1,192,77777.89000000001,3
1822,14912.0,17,2,323.77,0
1823,14913.0,36,4,995.12,0
1824,14915.0,91,2,198.57999999999998,0
1825,14916.0,71,4,1165.7100000000003,0
1826,14918.0,116,2,971.3900000000001,0
1827,14920.0,213,2,744.9499999999999,0
1828,14921.0,30,2,1255.23,0
1829,14923.0,51,1,594.5000000000001,0
1830,14924.0,246,1,168.05,0
1831,14929.0,32,1,172.88000000000002,0
1832,14930.0,109,3,1440.9100000000003,0
1833,14931.0,5,4,790.8800000000001,0
1834,14932.0,366,1,140.43,0
1835,14934.0,82,2,1095.2900000000002,0
1836,14936.0,34,7,5103.47,2
1837,14937.0,57,2,1087.28,0
1838,14944.0,30,12,3975.9,2
1839,14946.0,14,1,66.4,0
1840,14947.0,72,2,240.12000000000003,0
1841,14948.0,23,6,855.26,0
1842,14950.0,19,1,243.50000000000003,0
1843,14951.0,79,1,259.52000000000004,0
1844,14952.0,60,7,3328.0200000000004,2
1845,14953.0,25,1,196.64,0
1846,14954.0,12,1,174.29999999999998,0
1847,14957.0,253,1,58.49,0
1848,14958.0,147,3,162.73,0
1849,14959.0,64,4,609.54,0
1850,14960.0,8,2,120.62,0
1851,14961.0,11,9,5550.63,2
1852,14962.0,271,1,14.850000000000001,0
1853,14963.0,10,5,983.63,0
1854,14964.0,247,1,81.75,0
1855,14965.0,96,1,450.13999999999993,0
1856,14966.0,15,1,167.89999999999998,0
1857,14967.0,50,1,139.8,0
1858,14968.0,30,1,139.09000000000003,0
1859,14970.0,68,1,38.81,0
1860,14971.0,35,3,748.5999999999999,0
1861,14972.0,128,1,35.02,0
1862,14973.0,107,3,442.40000000000003,0
1863,14974.0,37,1,79.99,0
1864,14975.0,57,1,38.65,0
1865,14976.0,57,6,374.01000000000005,0
1866,14978.0,72,5,963.6200000000001,0
1867,14981.0,246,1,102.12,0
1868,14984.0,19,2,70.57,0
1869,14985.0,198,2,257.39,0
1870,14988.0,212,1,305.29,0
1871,14995.0,39,2,203.43,0
1872,14997.0,46,3,234.32,0
1873,14998.0,170,2,328.7699999999999,0
1874,15000.0,48,1,392.61999999999995,0
1875,15002.0,116,4,1392.7599999999995,0
1876,15004.0,147,1,755.2,0
1877,15005.0,16,28,5400.61,2
1878,15006.0,51,1,416.83000000000004,0
1879,15007.0,159,1,146.96,0
1880,15009.0,12,3,1128.5299999999997,0
1881,15010.0,36,1,244.44000000000003,0
1882,15012.0,54,2,313.63999999999993,0
1883,15014.0,43,2,175.17000000000002,0
1884,15016.0,173,1,86.54,0
1885,15017.0,34,1,109.68,0
1886,15018.0,39,3,275.36,0
1887,15019.0,267,1,190.16000000000003,0
1888,15021.0,9,9,1325.37,0
1889,15022.0,12,3,731.7199999999999,0
1890,15023.0,3,11,4170.54,2
1891,15024.0,10,9,1338.4299999999998,0
1892,15025.0,33,1,309.46,0
1893,15026.0,80,3,343.75,0
1894,15027.0,31,4,516.35,0
1895,15028.0,8,4,508.94,0
1896,15030.0,268,1,20.4,0
1897,15031.0,4,4,398.59,0
1898,15032.0,256,2,315.25,0
1899,15033.0,5,10,2041.1000000000001,0
1900,15034.0,16,8,2795.1100000000006,2
1901,15035.0,90,1,227.29000000000002,0
1902,15036.0,72,3,328.60999999999996,0
1903,15038.0,59,6,299.03999999999996,0
1904,15039.0,10,43,12792.67,1
1905,15041.0,170,1,151.48000000000002,0
1906,15042.0,199,1,46.68000000000001,0
1907,15044.0,19,16,4307.599999999999,2
1908,15045.0,152,1,60.06,0
1909,15046.0,9,15,2151.43,2
1910,15047.0,270,1,305.90000000000003,0
1911,15048.0,65,4,275.35,0
1912,15049.0,274,1,40.050000000000004,0
1913,15050.0,25,3,840.6899999999998,0
1914,15051.0,23,3,1089.0300000000002,0
1915,15052.0,319,1,127.83,0
1916,15053.0,5,3,519.5899999999999,0
1917,15054.0,12,2,264.45000000000005,0
1918,15057.0,275,2,671.9999999999999,0
1919,15058.0,25,11,1693.4399999999998,0
1920,15059.0,41,9,990.47,0
1921,15060.0,8,4,256.84999999999997,0
1922,15061.0,4,27,2360.8700000000003,2
1923,15062.0,71,4,912.38,0
1924,15063.0,213,1,70.19999999999999,0
1925,15065.0,38,4,2140.5099999999998,2
1926,15066.0,53,1,557.7900000000001,0
1927,15067.0,78,3,1239.2,0
1928,15068.0,46,2,420.1,0
1929,15069.0,179,1,711.58,0
1930,15071.0,94,2,345.47,0
1931,15073.0,10,3,885.51,0
1932,15074.0,105,1,735.6700000000001,0
1933,15075.0,78,1,496.78,0
1934,15076.0,173,1,771.3,0
1935,15078.0,7,31,8940.970000000001,2
1936,15079.0,213,3,523.96,0
1937,15081.0,22,5,308.34999999999997,0
1938,15083.0,257,1,62.699999999999996,0
1939,15087.0,282,1,220.05999999999997,0
1940,15088.0,21,2,752.32,0
1941,15089.0,10,6,1817.3600000000001,0
1942,15090.0,308,1,236.12000000000006,0
1943,15091.0,68,1,446.71,0
1944,15092.0,215,2,255.81000000000003,0
1945,15093.0,18,6,915.6800000000001,0
1946,15095.0,104,4,796.74,0
1947,15096.0,43,1,189.04000000000002,0
1948,15097.0,4,1,185.33,0
1949,15099.0,84,1,238.70000000000005,0
1950,15101.0,359,1,78.48,0
1951,15103.0,31,2,573.46,0
1952,15104.0,197,2,535.79,0
1953,15105.0,18,7,1703.99,0
1954,15106.0,18,5,1143.7999999999997,0
1955,15107.0,330,4,104.10000000000001,0
1956,15108.0,142,3,875.5500000000001,0
1957,15109.0,246,1,296.6,0
1958,15110.0,24,4,584.6999999999999,0
1959,15111.0,29,3,1292.0799999999997,0
1960,15113.0,10,3,1385.77,0
1961,15114.0,30,10,2471.66,2
1962,15115.0,18,1,157.56,0
1963,15116.0,18,4,1092.68,0
1964,15117.0,15,5,1146.73,0
1965,15119.0,246,1,144.95,0
1966,15120.0,134,1,244.39999999999998,0
1967,15121.0,50,2,399.07000000000005,0
1968,15122.0,114,3,1237.88,0
1969,15123.0,7,2,1548.28,0
1970,15124.0,23,2,126.50000000000003,0
1971,15125.0,61,9,1641.0,0
1972,15127.0,66,1,346.53,0
1973,15128.0,60,4,1307.74,0
1974,15129.0,50,10,1568.27,0
1975,15130.0,170,1,294.41,0
1976,15132.0,18,5,764.69,0
1977,15133.0,128,3,512.78,0
1978,15134.0,15,8,1281.7,0
1979,15135.0,239,1,121.2,0
1980,15136.0,3,4,1234.5000000000002,0
1981,15139.0,240,2,169.84,0
1982,15140.0,52,7,1386.71,0
1983,15142.0,46,1,430.52000000000004,0
1984,15143.0,226,1,221.7,0
1985,15144.0,8,16,4790.720000000001,2
1986,15145.0,4,4,882.8299999999999,0
1987,15146.0,165,2,1149.52,0
1988,15147.0,240,1,358.2,0
1989,15148.0,11,1,283.44,0
1990,15149.0,134,1,259.95000000000005,0
1991,15150.0,17,10,4380.84,2
1992,15152.0,10,13,3402.7900000000004,2
1993,15153.0,31,1,176.52,0
1994,15154.0,75,1,156.23,0
1995,15156.0,1,3,762.39,0
1996,15157.0,4,3,1408.7300000000005,0
1997,15158.0,45,1,119.76,0
1998,15159.0,2,28,12153.11,1
1999,15160.0,357,1,51.96,0
2000,15163.0,18,2,260.02,0
2001,15164.0,69,3,618.6300000000001,0
2002,15165.0,373,1,329.15,0
2003,15167.0,321,1,122.10000000000001,0
2004,15168.0,26,1,58.86,0
2005,15172.0,9,5,1344.23,0
2006,15174.0,323,1,120.63000000000001,0
2007,15175.0,72,1,212.50000000000003,0
2008,15178.0,260,1,40.5,0
2009,15179.0,18,3,1219.7399999999998,0
2010,15180.0,367,1,87.5,0
2011,15181.0,66,3,194.99999999999997,0
2012,15182.0,154,2,605.8499999999998,0
2013,15184.0,29,2,223.95000000000002,0
2014,15185.0,70,1,139.92000000000002,0
2015,15186.0,14,2,349.85,0
2016,15187.0,2,12,1814.24,0
2017,15189.0,1,39,4837.480000000001,2
2018,15192.0,120,3,591.6,0
2019,15193.0,61,1,109.05,0
2020,15194.0,3,15,4989.34,2
2021,15197.0,11,3,433.26,0
2022,15198.0,92,2,193.64,0
2023,15199.0,59,4,418.70000000000005,0
2024,15201.0,87,5,1116.54,0
2025,15203.0,26,6,1757.4,0
2026,15204.0,357,1,157.5,0
2027,15205.0,85,2,407.40000000000003,0
2028,15206.0,10,4,420.3,0
2029,15208.0,1,5,442.57000000000005,0
2030,15210.0,225,1,199.29999999999995,0
2031,15211.0,60,2,564.06,0
2032,15212.0,241,1,61.99999999999999,0
2033,15213.0,319,2,328.35,0
2034,15214.0,2,8,1397.3400000000001,0
2035,15215.0,47,3,480.74,0
2036,15216.0,88,1,33.0,0
2037,15218.0,11,9,2183.4000000000005,2
2038,15219.0,176,1,73.0,0
2039,15220.0,52,6,1418.0,0
2040,15221.0,366,1,79.2,0
2041,15223.0,226,2,254.05,0
2042,15224.0,358,2,226.28,0
2043,15225.0,234,1,317.70000000000005,0
2044,15226.0,311,1,128.91,0
2045,15227.0,37,5,673.98,0
2046,15228.0,66,4,2251.95,2
2047,15230.0,239,2,429.6,0
2048,15232.0,113,2,358.06,0
2049,15234.0,277,1,187.88000000000005,0
2050,15235.0,218,12,1946.46,0
2051,15236.0,299,1,321.04999999999995,0
2052,15237.0,2,4,1186.33,0
2053,15238.0,29,3,637.4300000000001,0
2054,15239.0,10,2,719.67,0
2055,15240.0,45,5,1118.3,0
2056,15241.0,67,8,1329.16,0
2057,15243.0,74,1,316.68,0
2058,15244.0,65,2,565.17,0
2059,15245.0,134,3,1490.76,0
2060,15246.0,238,2,458.1,0
2061,15247.0,122,1,111.2,0
2062,15249.0,32,13,5842.26,2
2063,15251.0,91,6,1140.3200000000002,0
2064,15252.0,36,2,719.93,0
2065,15253.0,16,5,847.2899999999998,0
2066,15254.0,127,1,253.32,0
2067,15255.0,67,1,740.3,0
2068,15256.0,149,1,98.45,0
2069,15257.0,283,1,40.2,0
2070,15258.0,169,2,386.76,0
2071,15260.0,100,6,1386.02,0
2072,15261.0,135,1,254.81999999999996,0
2073,15262.0,324,1,161.95000000000002,0
2074,15263.0,107,1,139.51,0
2075,15264.0,64,1,375.8900000000001,0
2076,15265.0,151,2,953.27,0
2077,15266.0,338,1,29.85,0
2078,15269.0,24,1,118.80000000000001,0
2079,15270.0,16,6,794.45,0
2080,15271.0,7,15,2093.79,2
2081,15272.0,57,2,350.91,0
2082,15274.0,4,2,634.1700000000001,0
2083,15275.0,38,1,455.44,0
2084,15276.0,66,1,89.03000000000002,0
2085,15277.0,47,1,241.98,0
2086,15279.0,355,1,240.45,0
2087,15280.0,172,1,87.62,0
2088,15281.0,59,9,1759.13,0
2089,15286.0,50,1,125.80000000000001,0
2090,15287.0,22,2,254.04000000000002,0
2091,15288.0,43,5,1643.32,0
2092,15289.0,29,3,653.7600000000001,0
2093,15290.0,5,18,3920.12,2
2094,15291.0,26,9,1049.26,0
2095,15292.0,201,1,99.79000000000002,0
2096,15296.0,51,6,2744.62,2
2097,15297.0,10,3,607.09,0
2098,15298.0,2,11,2608.1800000000003,2
2099,15300.0,64,1,454.43999999999994,0
2100,15301.0,51,11,3152.4900000000002,2
2101,15303.0,290,1,444.42,0
2102,15304.0,61,5,242.59999999999997,0
2103,15306.0,64,3,789.5199999999999,0
2104,15307.0,96,1,101.35,0
2105,15308.0,274,1,192.45,0
2106,15311.0,1,91,13818.26,1
2107,15312.0,75,4,843.25,0
2108,15313.0,110,1,52.0,0
2109,15314.0,199,1,302.15000000000003,0
2110,15315.0,64,2,475.22,0
2111,15318.0,4,1,284.90000000000003,0
2112,15319.0,284,1,121.20000000000002,0
2113,15320.0,44,1,177.13,0
2114,15321.0,71,3,1840.3400000000001,0
2115,15322.0,86,1,527.46,0
2116,15325.0,104,1,150.23999999999995,0
2117,15326.0,334,1,311.7099999999999,0
2118,15327.0,53,1,125.10000000000002,0
2119,15329.0,39,3,786.5999999999999,0
2120,15330.0,32,1,29.759999999999998,0
2121,15332.0,370,3,1052.66,0
2122,15333.0,208,1,237.99999999999997,0
2123,15334.0,157,3,334.62,0
2124,15335.0,54,1,141.87,0
2125,15339.0,66,2,528.7099999999999,0
2126,15341.0,81,1,732.96,0
2127,15342.0,130,1,391.13999999999993,0
2128,15343.0,87,1,127.89999999999999,0
2129,15344.0,74,1,156.54,0
2130,15345.0,46,1,159.99,0
2131,15346.0,333,1,234.57000000000002,0
2132,15347.0,366,1,81.60000000000001,0
2133,15348.0,72,1,158.04,0
2134,15349.0,158,2,305.76,0
2135,15350.0,373,1,115.65,0
2136,15351.0,12,7,1615.0100000000002,0
2137,15353.0,255,2,482.82,0
2138,15355.0,53,1,16.75,0
2139,15356.0,31,10,2656.38,2
2140,15358.0,5,22,7408.210000000001,2
2141,15360.0,40,1,427.92999999999995,0
2142,15361.0,362,1,139.8,0
2143,15363.0,373,1,292.25000000000006,0
2144,15364.0,96,2,675.5900000000003,0
2145,15365.0,26,7,2062.17,0
2146,15366.0,75,2,516.44,0
2147,15367.0,57,3,1424.6000000000001,0
2148,15370.0,71,5,1366.6000000000001,0
2149,15373.0,8,10,1107.8600000000001,0
2150,15374.0,129,1,25.200000000000003,0
